Count,Tradelist Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price
1,0,Tormod's Crypt,Commander 2014,278,Near Mint,English,,,,,,,,$0.00
1,0,Tormod's Crypt,Magic 2013,219,Near Mint,English,,,,,,,,$0.00
1,0,Tormod's Crypt,Magic 2015 Core Set,237,Near Mint,English,,,,,,,,$0.00
1,0,Tormod's Crypt,Core Set 2021,241,Near Mint,English,,,,,,,,$0.00
3,0,Touch the Spirit Realm,Kamigawa: Neon Dynasty,40,Near Mint,English,,,,,,,,$0.00
3,0,Tourach's Canticle,Modern Horizons 2,103,Near Mint,English,,,,,,,,$0.00
1,0,"Tovolar, Dire Overlord // Tovolar, the Midnight Scourge",Innistrad: Double Feature,246,Near Mint,English,,,,,,,,$0.00
1,0,Tovolar's Huntmaster // Tovolar's Packleader,Innistrad: Double Feature,204,Near Mint,English,foil,,,,,,,$0.00
1,0,Tovolar's Huntmaster // Tovolar's Packleader,Innistrad: Midnight Hunt,204,Near Mint,English,,,,,,,,$0.00
1,0,Towashi Guide-Bot,Kamigawa: Neon Dynasty,262,Near Mint,English,,,,,,,,$0.00
4,0,Towashi Songshaper,Kamigawa: Neon Dynasty,167,Near Mint,English,,,,,,,,$0.00
1,0,Towering-Wave Mystic,Theros Beyond Death,77,Near Mint,English,,,,,,,,$0.00
1,0,Toxic Scorpion,Innistrad: Double Feature,491,Near Mint,English,,,,,,,,$0.00
2,0,Toxic Scorpion,Innistrad: Crimson Vow,224,Near Mint,English,,,,,,,,$0.00
1,0,Trading Post,Mystery Booster,1644,Near Mint,English,,,,,,,,$0.00
3,0,Tranquil Cove,Core Set 2020,259,Near Mint,English,,,,,,,,$0.00
1,0,Tranquil Cove,Kamigawa: Neon Dynasty,280,Near Mint,English,,,,,,,,$0.00
1,0,Tranquil Cove,Kamigawa: Neon Dynasty,280,Near Mint,English,foil,,,,,,,$0.00
3,0,Transcendent Envoy,Theros Beyond Death,40,Near Mint,English,,,,,,,,$0.00
1,0,Trapped in the Tower,Throne of Eldraine,33,Near Mint,English,,,,,,,,$0.00
3,0,Traveler's Amulet,Theros Beyond Death,240,Near Mint,English,,,,,,,,$0.00
1,0,Treasure Chest,Adventures in the Forgotten Realms,397,Near Mint,English,foil,,,,,,,$0.00
1,0,Treasure Keeper,Masters 25,235,Near Mint,English,,,,,,,,$0.00
1,0,Treasure Vault,Adventures in the Forgotten Realms,261,Near Mint,English,,,,,,,,$0.00
1,0,Treeshaker Chimera,Theros Beyond Death,297,Near Mint,English,,,,,,,,$0.00
1,0,"Trelasarra, Moon Dancer",Adventures in the Forgotten Realms,236,Near Mint,English,,,,,,,,$0.00
1,0,Trench Behemoth,Commander Legends,366,Near Mint,English,,,,,,,,$0.00
1,0,Trespasser il-Vec,Time Spiral Remastered,147,Near Mint,English,,,,,,,,$0.00
4,0,Tribute to Horobi // Echo of Death's Wail,Kamigawa: Neon Dynasty,124,Near Mint,English,,,,,,,,$0.00
1,0,Tribute to Horobi // Echo of Death's Wail,Kamigawa: Neon Dynasty,356,Near Mint,English,,,,,,,,$0.00
1,0,Triskaidekaphile,Innistrad: Midnight Hunt,386,Near Mint,English,foil,,,,,,,$0.00
1,0,Triton Waverider,Theros Beyond Death,78,Near Mint,English,,,,,,,,$0.00
1,0,Triumphant Surge,Theros Beyond Death,41,Near Mint,English,,,,,,,,$0.00
1,0,Tromokratis,Commander Legends,408,Near Mint,English,,,,,,,,$0.00
1,0,"Trynn, Champion of Freedom",Commander 2020,1,Near Mint,English,,,,,,,,$0.00
2,0,Tuinvale Treefolk // Oaken Boon,Throne of Eldraine,180,Near Mint,English,,,,,,,,$0.00
1,0,Tuktuk Rubblefort,Zendikar Rising,173,Near Mint,English,,,,,,,,$0.00
1,0,Turn the Earth,Innistrad: Midnight Hunt,205,Near Mint,English,,,,,,,,$0.00
1,0,Turn to Mist,Ultimate Masters,224,Near Mint,English,,,,,,,,$0.00
1,0,Turntimber Ascetic,Zendikar Rising,214,Near Mint,English,,,,,,,,$0.00
1,0,Twinblade Geist // Twinblade Invocation,Innistrad: Crimson Vow,40,Near Mint,English,,,,,,,,$0.00
1,0,Twinblade Paladin,The List,457,Near Mint,English,,,,,,,,$0.00
2,0,Twinscroll Shaman,Strixhaven: School of Mages,118,Near Mint,English,,,,,,,,$0.00
1,0,Twinshot Sniper,Kamigawa: Neon Dynasty,168,Near Mint,English,,,,,,,,$0.00
3,0,Twisted Embrace,Kamigawa: Neon Dynasty,125,Near Mint,English,,,,,,,,$0.00
1,0,"Tymaret, Chosen from Death",Theros Beyond Death,119,Near Mint,English,,,,,,,,$0.00
1,0,Tyrant of Valakut,Intro Pack Alternate Art,29,Near Mint,English,foil,,,,,,,$0.00
1,0,Tyrant's Familiar,Commander 2017,143,Near Mint,English,,,,,,,,$0.00
1,0,Ulcerate,Magic 2015 Core Set,119,Near Mint,English,,,,,,,,$0.00
2,0,Umara Mystic,Zendikar Rising,238,Near Mint,English,,,,,,,,$0.00
2,0,Uncharted Haven,Kamigawa: Neon Dynasty,281,Near Mint,English,,,,,,,,$0.00
1,0,Uncharted Haven,Kamigawa: Neon Dynasty,281,Near Mint,English,foil,,,,,,,$0.00
1,0,Unclaimed Territory,Commander 2020,320,Near Mint,English,,,,,,,,$0.00
1,0,Undead Servant,Core Set 2020,118,Near Mint,English,,,,,,,,$0.00
1,0,Undercity Scrounger,Kamigawa: Neon Dynasty,126,Near Mint,English,,,,,,,,$0.00
1,0,Undercity's Embrace,Ravnica Allegiance,89,Near Mint,English,,,,,,,,$0.00
1,0,Underdark Basilisk,Adventures in the Forgotten Realms,208,Near Mint,English,,,,,,,,$0.00
2,0,Undersea Invader,Kaldheim,78,Near Mint,English,,,,,,,,$0.00
1,0,Underworld Breach,Theros Beyond Death,161,Near Mint,English,,,,,,,,$0.00
2,0,Underworld Charger,Theros Beyond Death,120,Near Mint,English,,,,,,,,$0.00
1,0,Underworld Dreams,Theros Beyond Death,121,Near Mint,English,,,,,,,,$0.00
2,0,Underworld Hermit,Modern Horizons 2,105,Near Mint,English,,,,,,,,$0.00
1,0,Underworld Rage-Hound,Theros Beyond Death,163,Near Mint,English,,,,,,,,$0.00
1,0,Undying Malice,Innistrad: Double Feature,401,Near Mint,English,,,,,,,,$0.00
3,0,Undying Malice,Innistrad: Crimson Vow,134,Near Mint,English,,,,,,,,$0.00
1,0,Unearth,Masters 25,113,Near Mint,English,,,,,,,,$0.00
1,0,Unexpectedly Absent,Commander 2020,106,Near Mint,English,,,,,,,,$0.00
1,0,Unexplained Vision,Throne of Eldraine,70,Near Mint,English,,,,,,,,$0.00
3,0,Unforgiving One,Kamigawa: Neon Dynasty,127,Near Mint,English,,,,,,,,$0.00
2,0,Unhallowed Phalanx,Innistrad: Crimson Vow,135,Near Mint,English,,,,,,,,$0.00
1,0,Unholy Heat,Modern Horizons 2,145,Near Mint,English,foil,,,,,,,$0.00
1,0,Unholy Officiant,Innistrad: Crimson Vow,41,Near Mint,English,,,,,,,,$0.00
1,0,Unholy Officiant,Innistrad: Crimson Vow,286,Near Mint,English,,,,,,,,$0.00
1,0,Universal Surveillance,Kamigawa: Neon Dynasty Commander,17,Near Mint,English,,,,,,,,$0.00
3,0,Unknown Shores,Theros Beyond Death,249,Near Mint,English,,,,,,,,$0.00
1,0,Unlicensed Disintegration,Friday Night Magic,204,Near Mint,English,foil,,,,,,,$0.00
2,0,Unruly Mob,Innistrad: Midnight Hunt,40,Near Mint,English,,,,,,,,$0.00
1,0,Unstable Obelisk,Jumpstart,489,Near Mint,English,,,,,,,,$0.00
4,0,Unstoppable Ogre,Kamigawa: Neon Dynasty,169,Near Mint,English,,,,,,,,$0.00
2,0,Upriser Renegade,Kamigawa: Neon Dynasty,170,Near Mint,English,,,,,,,,$0.00
1,0,Upriser Renegade,Kamigawa: Neon Dynasty,324,Near Mint,English,,,,,,,,$0.00
1,0,Urban Evolution,Commander Legends,455,Near Mint,English,,,,,,,,$0.00
1,0,"Uro, Titan of Nature's Wrath",Theros Beyond Death,229,Near Mint,English,,,,,,,,$0.00
1,0,Urza's Blueprints,The List,277,Near Mint,English,,,,,,,,$0.00
1,0,Urza's Mine,Chronicles,94,Near Mint,English,,,,,,,,$0.00
1,0,Urza's Mine,Chronicles,96,Near Mint,English,,,,,,,,$0.00
1,0,Urza's Mine,Chronicles,97,Near Mint,English,,,,,,,,$0.00
1,0,Urza's Power Plant,Chronicles,98,Near Mint,English,,,,,,,,$0.00
1,0,Urza's Power Plant,Chronicles,99,Near Mint,English,,,,,,,,$0.00
1,0,Urza's Power Plant,Chronicles,100,Near Mint,English,,,,,,,,$0.00
1,0,Urza's Rage,Modern Horizons,151,Near Mint,English,,,,,,,,$0.00
1,0,Urza's Rage,Strixhaven Mystical Archive,47,Near Mint,English,,,,,,,,$0.00
1,0,Urza's Tower,Chronicles,102,Near Mint,English,,,,,,,,$0.00
1,0,Urza's Tower,Chronicles,103,Near Mint,English,,,,,,,,$0.00
1,0,Urza's Tower,Chronicles,104,Near Mint,English,,,,,,,,$0.00
1,0,Valakut Invoker,Battle for Zendikar,159,Near Mint,English,,,,,,,,$0.00
1,0,Valor Singer,Adventures in the Forgotten Realms,165,Near Mint,English,,,,,,,,$0.00
1,0,Valorous Stance,Magic Origins Clash Pack Promos,3,Near Mint,English,foil,,,,,,,$0.00
1,0,Valorous Steed,Core Set 2021,42,Near Mint,English,,,,,,,,$0.00
1,0,Vampire Interloper,Innistrad: Midnight Hunt,125,Near Mint,English,foil,,,,,,,$0.00
1,0,Vampire Interloper,Innistrad: Midnight Hunt,125,Near Mint,English,,,,,,,,$0.00
1,0,Vampire of the Dire Moon,Core Set 2020,120,Near Mint,English,,,,,,,,$0.00
1,0,Vampire Slayer,Innistrad: Crimson Vow,43,Near Mint,English,,,,,,,,$0.00
1,0,Vampire Socialite,Innistrad: Double Feature,249,Near Mint,English,,,,,,,,$0.00
1,0,Vampire Socialite,Innistrad: Midnight Hunt,249,Near Mint,English,,,,,,,,$0.00
1,0,Vampire Spawn,Adventures in the Forgotten Realms,123,Near Mint,English,,,,,,,,$0.00
1,0,Vampire's Kiss,Innistrad: Crimson Vow,136,Near Mint,English,,,,,,,,$0.00
1,0,Vampires' Vengeance,Innistrad: Crimson Vow,339,Near Mint,English,,,,,,,,$0.00
1,0,Vanishing Verse,Strixhaven: School of Mages,244,Near Mint,Japanese,foil,,,,,,,$0.00
2,0,Vanquish the Weak,Zendikar Rising,131,Near Mint,English,,,,,,,,$0.00
1,0,Vantress Paladin,Throne of Eldraine,72,Near Mint,English,,,,,,,,$0.00
1,0,"Varis, Silverymoon Ranger",Adventures in the Forgotten Realms,209,Near Mint,English,,,,,,,,$0.00
1,0,Vastwood Fortification // Vastwood Thicket,Zendikar Rising,216,Near Mint,English,,,,,,,,$0.00
3,0,Vault Robber,Kaldheim,158,Near Mint,English,,,,,,,,$0.00
1,0,Vedalken Engineer,Kamigawa: Neon Dynasty Commander,100,Near Mint,English,,,,,,,,$0.00
1,0,Vedalken Infiltrator,Modern Horizons 2,73,Near Mint,English,,,,,,,,$0.00
1,0,Veiling Oddity,Time Spiral Remastered,95,Near Mint,English,,,,,,,,$0.00
2,0,Venerable Knight,Throne of Eldraine,35,Near Mint,English,,,,,,,,$0.00
1,0,Vengeful Rebirth,Mystery Booster,1505,Near Mint,English,,,,,,,,$0.00
1,0,Vengeful Strangler // Strangling Grasp,Innistrad: Midnight Hunt,126,Near Mint,English,,,,,,,,$0.00
2,0,Venomous Hierophant,Theros Beyond Death,122,Near Mint,English,,,,,,,,$0.00
1,0,Verdant Embrace,Jumpstart,441,Near Mint,English,,,,,,,,$0.00
1,0,Verdant Mastery,Strixhaven: School of Mages,146,Near Mint,English,foil,,,,,,,$0.00
1,0,Verdant Sun's Avatar,Commander Legends,439,Near Mint,English,,,,,,,,$0.00
1,0,Verge Rangers,Commander 2020,29,Near Mint,English,,,,,,,,$0.00
1,0,Vermin Gorger,Modern Horizons 2,107,Near Mint,English,foil,,,,,,,$0.00
1,0,Veteran Dungeoneer,Adventures in the Forgotten Realms,40,Near Mint,English,,,,,,,,$0.00
1,0,Veteran Motorist,The List,715,Near Mint,English,,,,,,,,$0.00
1,0,Vexing Gull,Theros Beyond Death,79,Near Mint,English,,,,,,,,$0.00
1,0,Vicious Rumors,Guilds of Ravnica,89,Near Mint,English,,,,,,,,$0.00
1,0,Victory's Envoy,Theros Beyond Death,289,Near Mint,English,,,,,,,,$0.00
1,0,Vigilante Justice,Commander 2020,164,Near Mint,English,,,,,,,,$0.00
1,0,Vile Entomber,Modern Horizons 2,108,Near Mint,English,,,,,,,,$0.00
1,0,Vilespawn Spider,Innistrad: Crimson Vow,250,Near Mint,English,,,,,,,,$0.00
1,0,Village Rites,Strixhaven Mystical Archive,35,Near Mint,English,,,,,,,,$0.00
1,0,Violent Eruption,Commander 2019,154,Near Mint,English,,,,,,,,$0.00
1,0,Virulent Swipe,Iconic Masters,113,Near Mint,English,,,,,,,,$0.00
8,0,Virus Beetle,Kamigawa: Neon Dynasty,128,Near Mint,English,,,,,,,,$0.00
1,0,Visions of Duplicity,Innistrad: Midnight Hunt Commander,33,Near Mint,English,,,,,,,,$0.00
1,0,Visions of Glory,Innistrad: Midnight Hunt Commander,32,Near Mint,English,,,,,,,,$0.00
1,0,"Vito, Thorn of the Dusk Rose",Core Set 2021,127,Near Mint,English,,,,,,,,$0.00
1,0,Vivid Creek,Commander Legends,500,Near Mint,English,,,,,,,,$0.00
3,0,Vivid Creek,Lorwyn,276,Near Mint,English,,,,,,,,$0.00
1,0,Vivid Grove,Commander Legends,501,Near Mint,English,,,,,,,,$0.00
2,0,Vivisection,Innistrad: Midnight Hunt,83,Near Mint,English,,,,,,,,$0.00
4,0,Vizier of Tumbling Sands,Amonkhet,75,Near Mint,English,,,,,,,,$0.00
1,0,Vizkopa Guildmage,Iconic Masters,211,Near Mint,English,,,,,,,,$0.00
1,0,Vodalian Arcanist,Core Set 2021,83,Near Mint,English,,,,,,,,$0.00
1,0,Void Mirror,Modern Horizons 2,242,Near Mint,English,,,,,,,,$0.00
1,0,Void Snare,Magic 2015 Core Set,82,Near Mint,English,,,,,,,,$0.00
1,0,Volcanic Fallout,Jumpstart,368,Near Mint,English,,,,,,,,$0.00
1,0,Volcanic Geyser,Core Set 2021,171,Near Mint,English,,,,,,,,$0.00
2,0,Voldaren Ambusher,Innistrad: Midnight Hunt,166,Near Mint,English,,,,,,,,$0.00
1,0,Voldaren Epicure,Innistrad: Crimson Vow,308,Near Mint,English,,,,,,,,$0.00
1,0,Voldaren Stinger,Innistrad: Midnight Hunt,167,Near Mint,English,,,,,,,,$0.00
1,0,Volley Veteran,Jumpstart,369,Near Mint,English,,,,,,,,$0.00
4,0,Voltage Surge,Kamigawa: Neon Dynasty,171,Near Mint,English,,,,,,,,$0.00
1,0,Voltaic Visionary // Volt-Charged Berserker,Innistrad: Crimson Vow,183,Near Mint,English,,,,,,,,$0.00
1,0,Vona's Hunger,Rivals of Ixalan,90,Near Mint,English,,,,,,,,$0.00
1,0,Voracious Typhon,Theros Beyond Death,203,Near Mint,English,,,,,,,,$0.00
2,0,Vortex Runner,Strixhaven: School of Mages,60,Near Mint,English,,,,,,,,$0.00
1,0,Vow of Lightning,Explorers of Ixalan,30,Near Mint,English,,,,,,,,$0.00
1,0,Vow of Wildness,Commander Legends,262,Near Mint,English,,,,,,,,$0.00
2,0,Voyage's End,Jumpstart,189,Near Mint,English,,,,,,,,$0.00
1,0,Wake the Reflections,Dragon's Maze,10,Near Mint,English,,,,,,,,$0.00
1,0,Wake to Slaughter,Innistrad: Double Feature,250,Near Mint,English,,,,,,,,$0.00
1,0,Wake to Slaughter,Innistrad: Midnight Hunt,250,Near Mint,English,,,,,,,,$0.00
1,0,Waker of Waves,Core Set 2021,84,Near Mint,English,,,,,,,,$0.00
4,0,Walking Skyscraper,Kamigawa: Neon Dynasty,263,Near Mint,English,,,,,,,,$0.00
1,0,Wall of Blossoms,Jumpstart,442,Near Mint,English,,,,,,,,$0.00
1,0,Wall of Mist,Guilds of Ravnica,58,Near Mint,English,,,,,,,,$0.00
1,0,Wall of Roots,Iconic Masters,190,Near Mint,English,,,,,,,,$0.00
8,0,Wanderer's Intervention,Kamigawa: Neon Dynasty,41,Near Mint,English,,,,,,,,$0.00
1,0,Wandering Archaic // Explore the Vastlands,Strixhaven: School of Mages,6,Near Mint,English,,,,,,,,$0.00
1,0,Wandering Mind,Innistrad: Crimson Vow,251,Near Mint,English,,,,,,,,$0.00
1,0,Wanderlight Spirit,Innistrad: Double Feature,353,Near Mint,English,,,,,,,,$0.00
3,0,Wanderlight Spirit,Innistrad: Crimson Vow,86,Near Mint,English,,,,,,,,$0.00
2,0,Wandermare,Throne of Eldraine,204,Near Mint,English,,,,,,,,$0.00
1,0,Warbriar Blessing,Theros Beyond Death,204,Near Mint,English,,,,,,,,$0.00
1,0,Warden of the Woods,Core Set 2021,213,Near Mint,English,,,,,,,,$0.00
1,0,Warhorn Blast,Kaldheim,38,Near Mint,English,,,,,,,,$0.00
1,0,Warlock Class,Adventures in the Forgotten Realms,125,Near Mint,English,,,,,,,,$0.00
1,0,Warmonger,Media Inserts,12,Near Mint,English,foil,,,,,,,$0.00
1,0,Warstorm Surge,Commander 2019,155,Near Mint,English,,,,,,,,$0.00
2,0,Wash Away,Innistrad: Crimson Vow,87,Near Mint,English,,,,,,,,$0.00
1,0,Waterfall Aerialist,Strixhaven: School of Mages,61,Near Mint,English,,,,,,,,$0.00
2,0,Waterknot,Jumpstart,192,Near Mint,English,,,,,,,,$0.00
1,0,Wavebreak Hippocamp,Theros Beyond Death,80,Near Mint,English,,,,,,,,$0.00
1,0,Wavesifter,Modern Horizons 2,217,Near Mint,English,foil,,,,,,,$0.00
1,0,Weary Prisoner // Wrathful Jailbreaker,Innistrad: Double Feature,451,Near Mint,English,,,,,,,,$0.00
1,0,Weary Prisoner // Wrathful Jailbreaker,Innistrad: Crimson Vow,184,Near Mint,English,,,,,,,,$0.00
2,0,Weaselback Redcap,Throne of Eldraine,148,Near Mint,English,,,,,,,,$0.00
1,0,Weather the Storm,Modern Horizons,191,Near Mint,English,,,,,,,,$0.00
1,0,Weatherlight,Kamigawa: Neon Dynasty Commander,165,Near Mint,English,,,,,,,,$0.00
1,0,Weaver of Blossoms // Blossom-Clad Werewolf,Innistrad: Double Feature,493,Near Mint,English,,,,,,,,$0.00
2,0,Weaver of Blossoms // Blossom-Clad Werewolf,Innistrad: Crimson Vow,226,Near Mint,English,,,,,,,,$0.00
1,0,Weaver of Harmony,Kamigawa: Neon Dynasty,213,Near Mint,English,,,,,,,,$0.00
1,0,Webspinner Cuff,Kamigawa: Neon Dynasty,214,Near Mint,English,,,,,,,,$0.00
1,0,Wedding Invitation,Innistrad: Crimson Vow,260,Near Mint,English,,,,,,,,$0.00
2,0,Wedding Security,Innistrad: Crimson Vow,299,Near Mint,English,,,,,,,,$0.00
1,0,Wee Dragonauts,Arena League,81,Near Mint,English,foil,,,,,,,$0.00
1,0,Welcoming Vampire,Innistrad: Double Feature,313,Near Mint,English,,,,,,,,$0.00
1,0,Welding Sparks,Commander Legends,210,Near Mint,English,,,,,,,,$0.00
1,0,Werewolf Pack Leader,Adventures in the Forgotten Realms,211,Near Mint,English,,,,,,,,$0.00
1,0,Whelming Wave,Commander Legends,409,Near Mint,English,,,,,,,,$0.00
3,0,When We Were Young,Kamigawa: Neon Dynasty,43,Near Mint,English,,,,,,,,$0.00
1,0,When We Were Young,Kamigawa: Neon Dynasty,43,Near Mint,English,foil,,,,,,,$0.00
1,0,Whirler Rogue,Kamigawa: Neon Dynasty Commander,101,Near Mint,English,,,,,,,,$0.00
1,0,Whirlwind Denial,Strixhaven Mystical Archive,23,Near Mint,English,,,,,,,,$0.00
1,0,Whirlwind Denial,Theros Beyond Death,81,Near Mint,English,,,,,,,,$0.00
1,0,Whisper Agent,Guilds of Ravnica,220,Near Mint,English,,,,,,,,$0.00
2,0,Whispering Wizard,Innistrad: Crimson Vow,88,Near Mint,English,,,,,,,,$0.00
2,0,Wicked Guardian,Throne of Eldraine,109,Near Mint,English,,,,,,,,$0.00
1,0,Wickerbough Elder,Commander Legends,440,Near Mint,English,,,,,,,,$0.00
1,0,Wild Mongrel,Mystery Booster,1372,Near Mint,English,,,,,,,,$0.00
1,0,Wildfire Devils,Commander 2019,30,Near Mint,English,,,,,,,,$0.00
1,0,Wildfire Emissary,Mystery Booster,1103,Near Mint,English,,,,,,,,$0.00
1,0,Wildsize,Jumpstart,445,Near Mint,English,,,,,,,,$0.00
2,0,Wilt,Ikoria: Lair of Behemoths,176,Near Mint,English,,,,,,,,$0.00
2,0,Wind-Scarred Crag,Core Set 2020,260,Near Mint,English,,,,,,,,$0.00
1,0,Wind-Scarred Crag,Ikoria: Lair of Behemoths,258,Near Mint,English,,,,,,,,$0.00
1,0,Windbrisk Heights,Commander 2020,321,Near Mint,English,,,,,,,,$0.00
1,0,Wings of the Cosmos,Kaldheim,39,Near Mint,English,,,,,,,,$0.00
1,0,Wintermoor Commander,Throne of Eldraine,205,Near Mint,English,,,,,,,,$0.00
1,0,Winterthorn Blessing,Innistrad: Midnight Hunt,251,Near Mint,English,,,,,,,,$0.00
1,0,Wishful Merfolk,Jumpstart,197,Near Mint,English,,,,,,,,$0.00
2,0,Witch's Web,Innistrad: Crimson Vow,227,Near Mint,English,,,,,,,,$0.00
1,0,Witches' Eye,The List,648,Near Mint,English,,,,,,,,$0.00
1,0,Witching Well,Throne of Eldraine,74,Near Mint,English,,,,,,,,$0.00
1,0,Witherbloom Apprentice,Strixhaven: School of Mages,247,Near Mint,English,,,,,,,,$0.00
1,0,Witherbloom Campus,Strixhaven: School of Mages,275,Near Mint,English,,,,,,,,$0.00
3,0,Witherbloom Pledgemage,Strixhaven: School of Mages,249,Near Mint,English,,,,,,,,$0.00
1,0,Witness the Future,Innistrad: Double Feature,357,Near Mint,English,,,,,,,,$0.00
1,0,Witness the Future,Innistrad: Crimson Vow,90,Near Mint,English,,,,,,,,$0.00
1,0,Wizard Class,Adventures in the Forgotten Realms,81,Near Mint,English,,,,,,,,$0.00
1,0,Wolf Strike,Innistrad: Crimson Vow,228,Near Mint,English,,,,,,,,$0.00
1,0,Wolfkin Bond,Core Set 2020,203,Near Mint,English,,,,,,,,$0.00
1,0,Wolfkin Outcast // Wedding Crasher,Innistrad: Crimson Vow,229,Near Mint,English,,,,,,,,$0.00
1,0,Wolfwillow Haven,Theros Beyond Death,205,Near Mint,English,,,,,,,,$0.00
1,0,Woodborn Behemoth,Mystery Booster,1376,Near Mint,English,,,,,,,,$0.00
1,0,Woodland Stream,Commander Legends,503,Near Mint,English,,,,,,,,$0.00
1,0,Woodlot Crawler,Dragon's Maze,118,Near Mint,English,,,,,,,,$0.00
1,0,Woolly Thoctar,WPN/Gateway,22,Near Mint,English,foil,,,,,,,$0.00
1,0,Workshop Assistant,Commander Legends,348,Near Mint,English,foil,,,,,,,$0.00
3,0,World-Weary,Modern Horizons 2,109,Near Mint,English,,,,,,,,$0.00
2,0,Wormhole Serpent,Strixhaven: School of Mages,62,Near Mint,English,,,,,,,,$0.00
1,0,Wrangle,Aether Revolt,101,Near Mint,English,,,,,,,,$0.00
2,0,Wrap in Flames,Theros Beyond Death,164,Near Mint,English,,,,,,,,$0.00
1,0,Wretched Throng,Innistrad: Crimson Vow,91,Near Mint,English,,,,,,,,$0.00
1,0,Xathrid Gorgon,Prerelease Events,54,Near Mint,English,foil,,,,,,,$0.00
1,0,Xathrid Necromancer,Commander 2020,141,Near Mint,English,,,,,,,,$0.00
4,0,Yavimaya Coast,Magic Origins,252,Near Mint,English,,,,,,,,$0.00
1,0,Yavimaya Elder,Commander Legends,441,Near Mint,English,,,,,,,,$0.00
1,0,Yavimaya Elder,Modern Horizons 2,288,Near Mint,English,,,,,,,,$0.00
1,0,Yavimaya Sapherd,Mystery Booster,1380,Near Mint,English,,,,,,,,$0.00
1,0,Yavimaya Scion,The List,198,Near Mint,English,,,,,,,,$0.00
1,0,Yavimaya's Embrace,Mystery Booster,1514,Near Mint,English,,,,,,,,$0.00
1,0,Yeva's Forcemage,Mystery Booster,1381,Near Mint,English,,,,,,,,$0.00
3,0,You Are Already Dead,Kamigawa: Neon Dynasty,129,Near Mint,English,,,,,,,,$0.00
1,0,You Come to a River,Adventures in the Forgotten Realms,83,Near Mint,English,,,,,,,,$0.00
1,0,You Come to the Gnoll Camp,Adventures in the Forgotten Realms,168,Near Mint,English,,,,,,,,$0.00
1,0,You Find a Cursed Idol,Adventures in the Forgotten Realms,213,Near Mint,English,,,,,,,,$0.00
1,0,You Find Some Prisoners,Adventures in the Forgotten Realms,169,Near Mint,English,,,,,,,,$0.00
1,0,You Find the Villains' Lair,Adventures in the Forgotten Realms,84,Near Mint,English,,,,,,,,$0.00
2,0,You Hear Something on Watch,Adventures in the Forgotten Realms,42,Near Mint,English,,,,,,,,$0.00
1,0,You Meet in a Tavern,Adventures in the Forgotten Realms,215,Near Mint,English,,,,,,,,$0.00
1,0,You See a Guard Approach,Adventures in the Forgotten Realms,85,Near Mint,English,,,,,,,,$0.00
1,0,You See a Pair of Goblins,Adventures in the Forgotten Realms,170,Near Mint,English,,,,,,,,$0.00
1,0,You're Ambushed on the Road,Adventures in the Forgotten Realms,43,Near Mint,English,,,,,,,,$0.00
1,0,Young Necromancer,Modern Horizons 2,110,Near Mint,English,,,,,,,,$0.00
1,0,Young Pyromancer,Signature Spellbook: Chandra,8,Near Mint,English,,,,,,,,$0.00
1,0,"Yusri, Fortune's Flame",Modern Horizons 2,218,Near Mint,English,,,,,,,,$0.00
1,0,Zagoth Crystal,Ikoria: Lair of Behemoths,242,Near Mint,English,,,,,,,,$0.00
1,0,Zarichi Tiger,Gatecrash,28,Near Mint,English,,,,,,,,$0.00
1,0,Zealot of the God-Pharaoh,Mystery Booster,1107,Near Mint,English,,,,,,,,$0.00
1,0,Zephyr Boots,Strixhaven: School of Mages,261,Near Mint,English,,,,,,,,$0.00
1,0,"Zimone, Quandrix Prodigy",Strixhaven: School of Mages,250,Near Mint,English,,,,,,,,$0.00
1,0,"Zimone, Quandrix Prodigy",Strixhaven: School of Mages,250,Near Mint,English,foil,,,,,,,$0.00
1,0,Zombie Infestation,Commander 2019,132,Near Mint,English,,,,,,,,$0.00
1,0,Zombie Ogre,Adventures in the Forgotten Realms,129,Near Mint,English,,,,,,,,$0.00
1,0,Zombie Ogre,Adventures in the Forgotten Realms,129,Near Mint,English,foil,,,,,,,$0.00
1,0,Zulaport Cutthroat,Commander 2020,142,Near Mint,English,,,,,,,,$0.00
